geo	series	samn	donor_id	has_samn	has_donor	samn_is_cross	title	characteristics	molecule	instrument	data_processing	library_source	extract_protocol	scprob	lib_size_a3
GSM2072385	GSE78568	SAMN04284290	encdo064aaa	TRUE	TRUE	TRUE	total RNA-seq from metanephros (ENCLB185ZZZ)	tissue_type: metanephros,biomaterial_type: tissue,description: Human fetal kidney,biosample encode accession: ENCBS057RNA (SAMN04284290),age: 20 week,donor_id: ENCDO064AAA,dev stage: fetal,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS057RNA at ENCODE; https://www.encodeproject.org/ENCBS057RNA/,link: Derived from ENCODE donor ENCDO064AAA; https://www.encodeproject.org/ENCDO064AAA/,link: data sheet; https://www.encodeproject.org/documents/d270448e-4152-445b-84d2-40f7a1a084e0/@@download/attachment/A808166.pdf,link: BioChain sample source; http://www.biochain.com/index.php/catalogsearch/advanced/result/?catalog_number=R1244142-10	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	data sheet: https://www.encodeproject.org/documents/28fef8e0-e171-450d-b66d-e3d199531cf2/@@download/attachment/Ambion-ERCC-Mix1.pdf,extraction method: see document,general protocol: https://www.encodeproject.org/documents/02596b53-dfe6-4f10-8bb6-9b622635308c/@@download/attachment/SID38140.pdf	0.009255911693682587	46278177
GSM5370391	GSE176929	SAMN19597362	encdo000aac	TRUE	TRUE	TRUE	CRISPR RNA-seq from HepG2 (ENCLB149TWK)	line: HepG2,biomaterial_type: cell line,description: RNA-seq on HepG2 cells treated with a CRISPR gRNA against non target. (NT-BGHcLV07-2),biosample encode accession: ENCBS914MWE (SAMN19597362),Sex: male,health state: hepatocellular carcinoma,dev stage: child,age: 15 year,donor_id: ENCDO000AAC,lab: Brenton Graveley, UConn,source: ATCC,link: ENCBS914MWE at ENCODE; https://www.encodeproject.org/ENCBS914MWE/,link: Derived from ENCODE donor ENCDO000AAC; https://www.encodeproject.org/ENCDO000AAC/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/c5df3410-7990-49ce-9582-d54b77faf76f/@@download/attachment/L-NT-BGHcLV07-2B.pdf	0.00706501808808663	17684980
GSM5375487	GSE177590	SAMN05896890	encdo000aad	TRUE	TRUE	TRUE	shRNA RNA-seq from K562 (ENCLB062MKT)	line: K562,biomaterial_type: cell line,description: RNA-seq on K562 cells treated with an shRNA knockdown against non-target. (NT_BGKLV36-2),biosample encode accession: ENCBS131LFM (SAMN05896890),age: 53 year,dev stage: adult,donor_id: ENCDO000AAD,Sex: female,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS131LFM at ENCODE; https://www.encodeproject.org/ENCBS131LFM/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/53639cd1-7f82-4a87-b7d9-b5bde3517bf7/@@download/attachment/L-NT-BGKLV36-2C.pdf	0.01785441926958107	21564753
GSM2343637	GSE88234	SAMN05897587	encdo924hbj	TRUE	TRUE	TRUE	total RNA-seq from cardiac muscle cell (ENCLB426JGB)	cell_type: cardiac muscle cell,biomaterial_type: in vitro differentiated cells,biosample encode accession: ENCBS806KLM (SAMN05897587),age: unknown,dev stage: fetal,donor_id: ENCDO924HBJ,Sex: not collected,lab: John Stamatoyannopoulos, UW,link: ENCBS806KLM at ENCODE; https://www.encodeproject.org/ENCBS806KLM/,link: Derived from ENCODE donor ENCDO924HBJ; https://www.encodeproject.org/ENCDO924HBJ/	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/8a3cbbba-14ba-4c2e-af52-888587173b2f/@@download/attachment/LID295823.pdf	0.09624084842576104	72098196
GSM2072361	GSE78556	SAMN04284325	NA	TRUE	FALSE	TRUE	total RNA-seq from K562 (ENCLB054ZZZ)	line: K562,biomaterial_type: immortalized cell line,description: The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises. ENCODE3 RNA-seq evaluation replicate 2.,biosample encode accession: ENCBS088RNA (SAMN04284325),age: 53 year,dev stage: adult,passage number: 5,Sex: female,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS088RNA at ENCODE; https://www.encodeproject.org/ENCBS088RNA/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0004; http://web.expasy.org/cellosaurus/CVCL_0004,link: ATCC sample source; http://www.atcc.org/Products/All/CCL-243.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,data sheet: https://www.encodeproject.org/documents/7ae25f97-ab0a-448b-b345-cfffd6368c90/@@download/attachment/AmbionMix1Concentrations.tsv, general protocol: https://www.encodeproject.org/documents/61cfc189-6972-4e0d-8afd-99af951ca07a/@@download/attachment/K562_Long_Total_dUTP_2x101_ENCLB054ZZZ_Ging.pdf, data sheet: https://www.encodeproject.org/documents/28fef8e0-e171-450d-b66d-e3d199531cf2/@@download/attachment/Ambion-ERCC-Mix1.pdf	0.029216090638964375	57156412
GSM2071269	GSE78292	SAMN04284281	encdo064aaa	TRUE	TRUE	TRUE	small RNA-seq from diencephalon (ENCLB219ZZZ)	tissue_type: diencephalon,biomaterial_type: tissue,description: Human fetal diencephalon,biosample encode accession: ENCBS051RNA (SAMN04284281),age: 20 week,donor_id: ENCDO064AAA,dev stage: fetal,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS051RNA at ENCODE; https://www.encodeproject.org/ENCBS051RNA/,link: Derived from ENCODE donor ENCDO064AAA; https://www.encodeproject.org/ENCDO064AAA/,link: data sheet; https://www.encodeproject.org/documents/f691297b-e62e-4050-9334-a0c233f63a5b/@@download/attachment/B608418.pdf,link: BioChain sample source; http://www.biochain.com/index.php/catalogsearch/advanced/result/?catalog_number=R1244049-10	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/bc3f7288-9ccb-44c0-9a12-b2a7524c41a3/@@download/attachment/SID38474.pdf	0.23892433648411726	19147434
GSM2343080	GSE87949	SAMN05897362	encdo793lxb	TRUE	TRUE	TRUE	small RNA-seq from stomach (ENCLB762MHD)	tissue_type: stomach,biomaterial_type: tissue,description: Stomach aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS607DWD (SAMN05897362),age: 53 year,dev stage: adult,donor_id: ENCDO793LXB,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS607DWD at ENCODE; https://www.encodeproject.org/ENCBS607DWD/,link: Derived from ENCODE donor ENCDO793LXB; https://www.encodeproject.org/ENCDO793LXB/	total RNA	Illumina NextSeq 500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/de21a597-ed78-43be-8523-45fb910a9005/@@download/attachment/LID296626.pdf	0.28121652352601895	11627806
GSM2071468	GSE78418	SAMN04284472	NA	TRUE	FALSE	TRUE	small RNA-seq from SK-N-DZ (ENCLB636BID)	line: SK-N-DZ,biomaterial_type: immortalized cell line,description: An immortalized neuroblastoma (brain) cell line derived from a metastatic site in the bone marrow of a 2 year old female.,biosample encode accession: ENCBS715HTH (SAMN04284472),age: 2 year,dev stage: child,Sex: female,lab: Thomas Gingeras, CSHL,subcellular fraction term name: cytosol,link: ENCBS715HTH at ENCODE; https://www.encodeproject.org/ENCBS715HTH/,link: Derived from ENCODE donor ENCDO340AAA; https://www.encodeproject.org/ENCDO340AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_1701; http://web.expasy.org/cellosaurus/CVCL_1701,link: ATCC sample source; http://www.atcc.org/Products/All/CRL-2149.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/d3208f58-1e20-453a-84c6-9f30173d13fe/@@download/attachment/LID293640.pdf	0.08007289361324008	13985037
GSM2071290	GSE78303	SAMN04284311	encdo064aaa	TRUE	TRUE	TRUE	small RNA-seq from temporal lobe (ENCLB243ZZZ)	tissue_type: temporal lobe,biomaterial_type: tissue,description: Human fetal temporal lobe,biosample encode accession: ENCBS075RNA (SAMN04284311),age: 20 week,donor_id: ENCDO064AAA,dev stage: fetal,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS075RNA at ENCODE; https://www.encodeproject.org/ENCBS075RNA/,link: Derived from ENCODE donor ENCDO064AAA; https://www.encodeproject.org/ENCDO064AAA/,link: data sheet; https://www.encodeproject.org/documents/f33c705d-c338-486c-a8ae-98d5e0f6b13f/@@download/attachment/B608336.pdf,link: BioChain sample source; http://www.biochain.com/index.php/catalogsearch/advanced/result/?catalog_number=R1244078-50	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/a89b85d3-365a-40c7-ba39-b26e6dd90070/@@download/attachment/SID38478.pdf	0.19167621755611425	26361711
GSM2071646	GSE78491	SAMN04284255	NA	TRUE	FALSE	TRUE	small RNA-seq from SK-MEL-5 (ENCLB456XQH)	line: SK-MEL-5,biomaterial_type: immortalized cell line,description: An immortalized malignant melanoma cell line derived from a metastatic axillary node of a 24 year old female.,biosample encode accession: ENCBS029HXQ (SAMN04284255),age: 24 year,dev stage: adult,Sex: female,lab: Thomas Gingeras, CSHL,subcellular fraction term name: nucleus,link: ENCBS029HXQ at ENCODE; https://www.encodeproject.org/ENCBS029HXQ/,link: Derived from ENCODE donor ENCDO338AAA; https://www.encodeproject.org/ENCDO338AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_0527; http://web.expasy.org/cellosaurus/CVCL_0527,link: ATCC sample source; http://www.atcc.org/products/all/HTB-70.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/d28e7462-714e-4f09-827c-3559c72f7f66/@@download/attachment/LID294020.pdf	0.21495435493994786	53997818
GSM5374441	GSE177287	SAMN19193353	encdo882uji	TRUE	TRUE	TRUE	total RNA-seq from WTC11 (ENCLB480EGW)	line: WTC11,biomaterial_type: cell line,description: Induced pluripotent stem cell line derived from adult skin (leg) fibroblasts; subject clinically normal,biosample encode accession: ENCBS474NOC (SAMN19193353),Sex: male,dev stage: adult,age: 30 year,donor_id: ENCDO882UJI,lab: Barbara Wold, Caltech,source: Yiing Lin, MD, PhD,passage number: 39,link: ENCBS474NOC at ENCODE; https://www.encodeproject.org/ENCBS474NOC/,link: Derived from ENCODE donor ENCDO882UJI; https://www.encodeproject.org/ENCDO882UJI/	total RNA	Illumina NovaSeq 6000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction protocol: https://www.encodeproject.org/documents/33482357-bcb8-43d0-ac76-d58ff785b710/@@download/attachment/Norgen_Animal-Tissue-RNA-Purification-Kit-Insert-PI25700-8-M14.pdf, general protocol: https://www.encodeproject.org/documents/01a7807d-0d18-4a4a-ac90-f4056a25a681/@@download/attachment/manualE7760_Directional_RNA_library_kit_October30_2018.pdf	0.035248354570160595	44799054
GSM2072403	GSE78577	SAMN04284311	encdo064aaa	TRUE	TRUE	TRUE	total RNA-seq from temporal lobe (ENCLB203ZZZ)	tissue_type: temporal lobe,biomaterial_type: tissue,description: Human fetal temporal lobe,biosample encode accession: ENCBS075RNA (SAMN04284311),age: 20 week,donor_id: ENCDO064AAA,dev stage: fetal,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS075RNA at ENCODE; https://www.encodeproject.org/ENCBS075RNA/,link: Derived from ENCODE donor ENCDO064AAA; https://www.encodeproject.org/ENCDO064AAA/,link: data sheet; https://www.encodeproject.org/documents/f33c705d-c338-486c-a8ae-98d5e0f6b13f/@@download/attachment/B608336.pdf,link: BioChain sample source; http://www.biochain.com/index.php/catalogsearch/advanced/result/?catalog_number=R1244078-50	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	data sheet: https://www.encodeproject.org/documents/28fef8e0-e171-450d-b66d-e3d199531cf2/@@download/attachment/Ambion-ERCC-Mix1.pdf,extraction method: see document,general protocol: https://www.encodeproject.org/documents/86ed3640-00ed-4ec4-bc60-9edc597f90e6/@@download/attachment/SID38168.pdf	0.0437152449234606	24732016
GSM2072563	GSE78659	SAMN04284364	NA	TRUE	FALSE	TRUE	polyA mRNA RNA-seq from NCI-H460 (ENCLB763MTY)	line: NCI-H460,biomaterial_type: immortalized cell line,description: Epithelial-like large cell lung carcinoma immortalized cells from a 37 year old male.,biosample encode accession: ENCBS398KLJ (SAMN04284364),age: 37 year,dev stage: adult,Sex: male,lab: Thomas Gingeras, CSHL,subcellular fraction term name: cytosol,link: ENCBS398KLJ at ENCODE; https://www.encodeproject.org/ENCBS398KLJ/,link: Derived from ENCODE donor ENCDO337AAA; https://www.encodeproject.org/ENCDO337AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_0459; http://web.expasy.org/cellosaurus/CVCL_0459,link: ATCC sample source; http://www.atcc.org/products/all/HTB-177.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/9b66c749-320e-4387-9aa8-289718733dd7/@@download/attachment/294143.pdf	0.0018668155512514863	62961069
GSM2072348	GSE78550	SAMN04284326	NA	TRUE	FALSE	TRUE	total RNA-seq from GM12878 (ENCLB035ZZZ)	line: GM12878,biomaterial_type: immortalized cell line,description: B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus,biosample encode accession: ENCBS089RNA (SAMN04284326),age: unknown,dev stage: adult,Sex: female,health state: unknown,lab: Ali Mortazavi, UCI,link: ENCBS089RNA at ENCODE; https://www.encodeproject.org/ENCBS089RNA/,link: Derived from ENCODE donor ENCDO000AAK; https://www.encodeproject.org/ENCDO000AAK/,link: growth protocol; https://www.encodeproject.org/documents/115993c6-3080-41bb-bb0f-93dec3200d3e/@@download/attachment/Growth_Protocol_for_GM12878_cells_used_for_the_RNA_evaluation.txt,link: ENCODE dbxrefs Cellosaurus CVCL_7526; http://web.expasy.org/cellosaurus/CVCL_7526,link: Coriell sample source; http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM12878&PgId=166	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/87779d77-b5df-423d-8938-3f3821b71d37/@@download/attachment/GM12878_Long_Total_dUTP_2x101_ENCLB035ZZZ_Ging.pdf	0	77648529
GSM2072550	GSE78652	SAMN04284454	NA	TRUE	FALSE	TRUE	total RNA-seq from A375 (ENCLB509MRG)	line: A375,biomaterial_type: immortalized cell line,description: Epithelial cells, malignant melanoma,biosample encode accession: ENCBS607AAA (SAMN04284454),age: 54 year,dev stage: adult,passage number: 3,Sex: female,health state: malignant melanoma,lab: Bradley Bernstein, Broad,link: ENCBS607AAA at ENCODE; https://www.encodeproject.org/ENCBS607AAA/,link: Derived from ENCODE donor ENCDO348AAA; https://www.encodeproject.org/ENCDO348AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_0132; http://web.expasy.org/cellosaurus/CVCL_0132,link: ATCC sample source; http://www.atcc.org/products/all/CRL-1619.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	data sheet: https://www.encodeproject.org/documents/28fef8e0-e171-450d-b66d-e3d199531cf2/@@download/attachment/Ambion-ERCC-Mix1.pdf,extraction method: see document,general protocol: https://www.encodeproject.org/documents/1f9bea9a-6532-4f11-960a-9b0b31ee386c/@@download/attachment/LID287570.pdf	0.002875221600966888	70820012
GSM2071556	GSE78446	SAMN04284488	NA	TRUE	FALSE	TRUE	small RNA-seq from OCI-LY7 (ENCLB206AWW)	line: OCI-LY7,biomaterial_type: immortalized cell line,description: established from the peripheral blood sample of a 48-year-old man with B-cell Non-Hodgkin lymphoma (B-NHL, diffuse large cell lymphoma, DLCL, stage 2A, at relapse) in 1984,biosample encode accession: ENCBS865AAA (SAMN04284488),age: 48 year,dev stage: adult,Sex: male,health state: B cell lymphoma,lab: Bradley Bernstein, Broad,link: ENCBS865AAA at ENCODE; https://www.encodeproject.org/ENCBS865AAA/,link: Derived from ENCODE donor ENCDO351AAA; https://www.encodeproject.org/ENCDO351AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_1881; http://web.expasy.org/cellosaurus/CVCL_1881	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/72bb2533-b998-41c4-aba9-72b4e1e10b51/@@download/attachment/288452.pdf	0.3377798071709714	8493387
GSM2138732	GSE80867	SAMN04875916	NA	TRUE	FALSE	TRUE	shRNA RNA-seq from HepG2 (ENCLB781BJK)	antibody: Control,line: HepG2,biomaterial_type: immortalized cell line,description: RNA-seq on HepG2 cells treated with an Control shRNA against no target (NT-BGHLV12-02-94),biosample encode accession: ENCBS638ASL (SAMN04875916),age: 15 year,dev stage: child,Sex: male,health state: hepatocellular carcinoma,lab: Brenton Graveley, UConn,link: ENCBS638ASL at ENCODE; https://www.encodeproject.org/ENCBS638ASL/,link: Derived from ENCODE donor ENCDO000AAC; https://www.encodeproject.org/ENCDO000AAC/,link: general protocol; https://www.encodeproject.org/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/@@download/attachment/Graveley-HepG2-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0027; http://web.expasy.org/cellosaurus/CVCL_0027	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/0c566775-ed1c-41f0-b1b8-6a0e7de612be/@@download/attachment/L-NT-BGHLV12-02.pdf	0.005649889758079863	33452119
