cluster_id,study_id,caso,motivo
cgroup_L5_fea19ca0,GSE125066,A,"ENTRATO portando dentro il confronto contaminato 'Wild-type T. gondii + IFN-β' vs 'Untreated'. Nel riferimento lo studio non era poolato, ma non per giudizio: entrambi i suoi gruppi cadevano per n_min. Il nuovo guadagna una riga pulita e ne guadagna una sbagliata; sulla riga sbagliata il vecchio non commetteva l'errore."
cgroup_L5_fea19ca0,GSE126409,A,Il riferimento aveva otto confronti (ramo celiaco + ramo sano); ora restano i quattro sani perche' il ramo celiaco cade per n_min (il suo controllo si riduce a un campione). Il controllo a tempo zero NON e' introdotto dal nuovo: sono gli stessi GSM del riferimento con un'etichetta piu' esplicita. Il nuovo perde meta' dello studio.
cgroup_L5_fea19ca0,GSE161664,B,"Verificato sul dispatch: nel riferimento lo studio aveva IFNg, IFNa e IL6 ma NON il braccio IFNb; ora il braccio 'IFNb' vs 'Control' esiste ed e' proprio l'entita' dichiarata da questo gruppo. Non e' uno spostamento, e' un braccio in piu' assegnato dove l'etichetta lo manda."
cgroup_L5_fea19ca0,GSE161916,C,"Due righe identiche nel riferimento, una sola ora: stesso contrasto, nessun difetto in nessuna delle due."
cgroup_L5_fea19ca0,GSE178901,C,Le due esecuzioni differiscono solo per la dose scritta nel trattato ('Human IFNβ 100 U/mL 24h' contro 'Human IFNβ 24h').
cgroup_L5_fea19ca0,GSE124939,C,"USCITO, ma l'etichetta del riferimento era gia' degenere ('Normal IFNb control_1' vs 'Normal control control_1') e nel run nuovo lo studio cade come 'doppione_studio_braccio'. Tenerlo dentro o fuori sono entrambe letture difendibili."
cgroup_L5_fea19ca0,GSE233494,A,"USCITO: nel riferimento 'human IFN-β' vs 'PBS', confronto pulito con veicolo esplicito; nel run nuovo lo studio non compare ne' fra i poolati ne' fra gli scarti."
cgroup_L5_b2affd22,GSE148241,C,"'EOSPE Placenta (Replicate 1)' ora, '(Replicates 1-2)' prima: cambia quante repliche l'etichetta nomina, il contrasto placenta-contro-placenta e' identico."
cgroup_L5_b2affd22,GSE186257,C,"Cambia solo l'identificativo del controllo non ipertensivo (P1138 ora, P1430 prima). In un caso-controllo il controllo e' per forza un altro soggetto: entrambe difendibili."
cgroup_L5_b2affd22,GSE218039,C,"Due righe nel riferimento, una ora: stesso contrasto preeclamptica contro sana, nessun difetto in nessuna delle due."
cgroup_L5_b2affd22,GSE262147,A,"Il riferimento poolava la sola biopsia placentare, che e' pulita; il nuovo aggiunge tre bracci di sangue intero appesi tutti allo stesso controllo di otto campioni, e fra questi il braccio postpartum non puo' essere appaiato insieme a quello in gravidanza. Il nuovo introduce il difetto che il vecchio non aveva."
cgroup_L5_b2affd22,GSE79782,C,"Tre righe nel riferimento, due ora, tutte 'Preeclampsia (Amnion)' vs 'Control (Amnion)' e tutte sugli stessi 7 controlli: stesso contrasto, cambia solo la partizione del braccio trattato."
cgroup_L5_889ec305,GSE104178,C,"'Matched Normal Mucosa' ora contro 'Normal Mucosa' prima: l'etichetta nuova dichiara l'appaiamento per paziente che la vecchia taceva, ma il contrasto e' lo stesso."
cgroup_L5_889ec305,GSE164541,C,"Le due esecuzioni si contraddicono sull'attribuzione dei campioni: GSM5013481/483/484 sono il 'paziente 2' nel riferimento e diventano 'Patient 1' ora. Il riferimento produce cosi' un tumore del paziente 2 contro il normale del paziente 1 (forma caso-controllo, non un difetto provato, e comunque l'unico normale disponibile); il nuovo produce due righe dello stesso paziente sullo stesso controllo. Nessuna etichetta permette di dire quale attribuzione sia vera: entrambe difendibili, e il nuovo poola una riga in meno (2 contro 3)."
cgroup_L5_889ec305,GSE205787,C,"Quattro confronti in entrambe le esecuzioni e in entrambe compare il braccio di tessuto intero contro sferoidi normali: lo stesso difetto prima e dopo, nessuna delle due assegnazioni e' migliore."
cgroup_L5_889ec305,GSE223119,B,"ENTRATO con 'Colorectal carcinoma' vs 'Normal Colorectum', appaiato per tessuto; nel riferimento non era poolato."
cgroup_L5_889ec305,GSE157086,A,"USCITO: nel riferimento 'Colorectal Cancer' vs 'Healthy Control', caso-controllo senza difetti leggibili; nel run nuovo lo studio non compare ne' fra i poolati ne' fra gli scarti."
cgroup_L5_889ec305,GSE189212,A,"USCITO: nel riferimento 'Colorectal cancer stem cell spheroids - Untreated' vs 'Normal colorectal epithelial stem cell spheroids - Untreated', cioe' sferoidi contro sferoidi — il confronto appaiato che a GSE205787 riesce solo su tre bracci su quattro. Nel run nuovo lo studio non compare affatto."
cgroup_L5_889ec305,GSE216561,A,"USCITO: nel riferimento quattro confronti per stadio tutti contro 'Healthy Donor', caso-controllo pulito; ora gli otto gruppi dello studio cadono tutti per n_min. Perdita meccanica ma reale, ed e' la piu' grossa del gruppo (7 studi -> 5)."
cgroup_L5_4be9e90d,GSE262137,B,"Verificato sui campioni, non solo sull'etichetta: nel riferimento il controllo 'Testicular germ cell tumor cells treated with DMSO' erano CINQUE campioni (GSM8158088/93/94/95/96), cioe' un pool di DMSO piu' largo della linea trattata; ora il controllo e' 'C1 cells treated with DMSO' e sono i DUE campioni della linea (GSM8158095/96). Il nuovo restringe il controllo alla stessa linea del trattato e chiude un disallineamento reale."
cgroup_L5_debadb13,GSE194179,C,Le due esecuzioni hanno gli stessi due confronti a meno delle maiuscole; anche il sospetto dHepaRG/HepaRG e' identico in entrambe.
cgroup_L5_debadb13,GSE205567,B,"ENTRATO con 'HBV Mono-Infection' vs 'Mock Infection', coerente col contrasto sperimentale del gruppo; nel riferimento non era poolato."
cgroup_L5_debadb13,GSE93153,C,"Le due esecuzioni assegnano gli stessi due confronti scambiando le combinazioni donatore-giorno (D13/Donor1 e D10/Donor2 ora, D10/Donor1 e D13/Donor2 prima). In tutte e quattro le righe donatore e giorno coincidono fra i due bracci: entrambe internamente appaiate, e l'etichetta non dice quale accoppiamento sia quello vero."
cgroup_L5_ef9b09df,GSE165543,B,"ENTRATO in una meta-analisi che nel riferimento non esisteva affatto, con un confronto appaiato ('GSK-343' vs 'DMSO')."
cgroup_L5_ef9b09df,GSE199811,B,"ENTRATO: 'GSK343' vs 'DMSO', farmaco contro il proprio veicolo; nel riferimento non era poolato."
cgroup_L5_ef9b09df,GSE92723,B,ENTRATO con due confronti sulla stessa linea; nel riferimento non era poolato. L'intero gruppo e' un guadagno del run nuovo e le etichette che porta sono appaiate.
cgroup_L5_ae11259e,GSE158923,C,"'Granuloma Annulare patient, tofacitinib' vs '..., negative control' ora, 'Granuloma Annulare Patient Tofacitinib Treated' vs '... Untreated' prima: in entrambe la malattia sta su tutti e due i bracci, cambia solo come si chiama il controllo."
cgroup_L5_ae11259e,GSE217421,C,"Il riferimento scriveva il donatore nel solo trattato, ora sparisce da entrambi i lati. Nessuna delle due versioni prova un disallineamento e nessuna prova l'appaiamento."
cgroup_L5_ae11259e,GSE94235,C,"Correggo il lettore, che leggeva qui una perdita di appaiamento: i campioni di controllo sono IDENTICI nelle due esecuzioni (GSM2471360-363) e cambia solo l'etichetta ('DMSO-treated CD8+ T-cells (Donor D1)' -> 'DMSO'). Il trattato perde un campione (3 -> 2). E' una differenza di annotazione sugli stessi dati, non di appaiamento."
cgroup_L5_ae11259e,GSE146096,C,"Studio di screening: nel riferimento contribuiva il braccio tofacitinib, nel run nuovo contribuisce lapatinib e sorafenib in altri due gruppi, e il braccio tofacitinib non esiste come confronto candidato. Tutti i bracci del riferimento condividono lo stesso controllo veicolo da 104 campioni. Quale sottoinsieme dei composti venga emesso e' arbitrario in entrambe le esecuzioni: il gruppo del tofacitinib passa da 4 a 3 studi per questo, non per una chiave sbagliata."
cgroup_L5_eba39954,GSE79544,A,Il riferimento aveva DUE confronti appaiati per stato di malattia ('Healthy smokers' vs 'Healthy non-smokers' e 'IPF smokers' vs 'IPF non-smokers'); ora resta il solo braccio IPF. Il vecchio copriva sia i sani sia gli IPF senza incrociarli.
cgroup_L5_eba39954,GSE182923,A,"Il riferimento poolava due confronti distinti dello stesso studio: 'Diabetic Female' vs 'Healthy Control Female' (sotto la chiave del diabete, dove sta anche oggi) e 'Healthy Smoker Female' vs 'Healthy Control Female' in questo gruppo, appaiato per sesso e per stato di salute. Nel run nuovo resta solo il braccio diabetico, su campioni suoi; i campioni fumatori non sono piu' poolati. Il nuovo perde un contrasto pulito."
cgroup_L5_79b3a442,GSE188938,C,"'CTEPH Case Replicates' vs 'Healthy Control' ora, 'CTEPH patients' vs 'Healthy controls' prima: stessa coppia caso-controllo, sola riscrittura."
cgroup_L5_79b3a442,GSE84538,C,"'Pulmonary artery CTEPH' vs 'Pulmonary artery control' ora, le stesse parole con le maiuscole prima."
cgroup_L5_4d535f25,GSE172442,B,"Il riferimento poolava tre righe, ora sono quattro e includono anche 'AMO1 + YKL-5-124 (1000 nM)' vs 'AMO1 + DMSO'. Tutte e quattro appaiano la linea con se stessa: un contrasto in piu' senza difetti in piu'."
cgroup_L5_4d535f25,GSE172443,B,"Il riferimento aveva un solo confronto ('XG1 cells treated with YKL-5-124 at 1000 nM' vs 'XG1 cells treated with DMSO'); ora ce ne sono tre, tutti appaiati per linea. Il nuovo recupera bracci che il vecchio lasciava fuori — con l'avvertenza che sono gli stessi bracci gia' presenti nell'accessione gemella GSE172442."
cgroup_L5_aecd610f,GSE107638,C,"Correggo il lettore (diceva A). La sua motivazione era 'OLIG2 Vehicle non dichiara piu' un controllo sano', ma la stessa etichetta era stata da lui dichiarata artefatto due righe sopra. Sull'etichetta la coppia resta appaiata per tipo cellulare ('OLIG2 Schizophrenia' vs 'OLIG2 Vehicle'), come nel riferimento ('OLIG2 Schizophrenia' vs 'OLIG2 Control'). Resta il fatto verificabile che il confronto Cyto sparisce (2 ora contro 3): perdita di copertura, non difetto di appaiamento."
cgroup_L5_aecd610f,GSE112523,C,"'Schizophrenia (Donor 9)' vs 'Control (Donor 10)' ora, 'Schizophrenia (Donor 9)' vs 'Control (Donor 21)' prima: in un caso-controllo i donatori differiscono per forza e l'etichetta non permette di preferire una coppia all'altra."
cgroup_L5_aecd610f,GSE121376,C,"'Schizophrenia Case' vs 'Healthy Control (Negative)' contro 'Schizophrenia' vs 'Healthy Control': stessa entita', stesso verso, stesso tipo di controllo; '(Negative)' non e' interpretabile ma non sposta nulla."
cgroup_L5_aecd610f,GSE182875,C,'Schizophrenia Neural Progenitor Cells' vs 'Control Neural Progenitor Cells' contro la versione col suffisso '353' del riferimento: identico appaiamento per tipo cellulare.
cgroup_L5_aecd610f,GSE184102,C,"'Schizophrenia Case 1' vs 'Control 1' ora, vs 'Healthy Control' prima: entrambe leggono caso contro controllo non malato."
cgroup_L5_aecd610f,GSE191248,C,"Stesso contrasto in entrambe; la nuova espone eta' e sesso ('Age 66, Male' vs 'Age 47, Female'), la vecchia dice 'Healthy Control 3'. Con 3 trattati contro 11 controlli l'etichetta nuova e' un rappresentante: non basta a stabilire quale delle due descriva meglio il braccio."
cgroup_L5_aecd610f,GSE263180,C,"'Healthy Control (No Treatment)' contro 'Healthy Control (None)': stesso braccio, sola riformulazione."
cgroup_L5_aecd610f,GSE78936,C,"Entrambe appaiano BA24 con BA24 e il cervello con un controllo che porta il token 'Vehicle' ('Control_Brain_Vehicle' ora, 'Control (Vehicle)' prima): l'artefatto e' presente in tutte e due le esecuzioni, nessuna e' preferibile."
cgroup_L5_aecd610f,GSE80655,C,"Ora tre confronti appaiati per regione (AnCg x2, DLPFC), prima cinque con l'eta' esplicita e distante ('Schizophrenia_brain_Age35' vs 'Control_brain_Age70'). Poiche' la demografia in un caso-controllo non e' prova di difetto (regola 3), nessuna delle due e' smentita dall'etichetta; la nuova e' solo piu' esplicita sulla regione, e in piu' ripete la stessa riga AnCg due volte."
cgroup_L5_aecd610f,GSE86906,C,"Ora le etichette portano eta' e sesso, prima erano 'Schizophrenia Case 1/2' vs 'Healthy Control 1': stesso contrasto caso-controllo, sesso costante sui due bracci in entrambi i confronti nuovi."
cgroup_L5_aecd610f,GSE138082,A,"Nel riferimento il confronto era doppiamente appaiato e leggibile: 'CA1 schizophrenia OFF' vs 'CA1 control OFF' (stessa regione, stessa condizione OFF sui due bracci). Ora lo studio non e' poolato in nessuna meta-analisi: il run nuovo perde un'assegnazione che il vecchio azzeccava."
cgroup_L5_444e7fc2,GSE120891,C,"Sola riformulazione: 'ARPE19 cells exposed to CMV/TB40e' diventa 'ARPE19 cells infected with CMV/TB40e (MOI=3) for 48 hours', con lo stesso 'mock-infected' in entrambe le esecuzioni."
cgroup_L5_444e7fc2,GSE141236,A,"Il run nuovo AGGIUNGE 'HCMV/M. mass co-infection' vs 'Vehicle control', che porta dentro un secondo patogeno presente solo nel trattato; il riferimento aveva il solo 'Monocytes exposed to HCMV' vs 'Uninfected THP-1 cells (control)', pulito. Il difetto del gruppo nasce qui."
cgroup_L5_444e7fc2,GSE179609,C,"Cinque confronti ora, tutti appaiati per sottopopolazione ('CD8_EM2_CMV' vs 'CD8_EM2'); nel riferimento uno solo, anch'esso appaiato ('Naive CD8+ T Cells Exposed to CMV' vs 'Naive CD8+ T Cells Control'). Le due esecuzioni leggono in modo diverso il tag CMV (esposizione contro stato della sottopopolazione) e l'etichetta sorgente non basta a scegliere: e' proprio il caso C."
cgroup_L5_444e7fc2,GSE203395,C,"Correggo il lettore (diceva B). Il riferimento non e' smentito dall'etichetta: il suo confronto piu' esteso scrive 'M.tb-uninfected, CMV-infected, D-7, 7 days, BCG vaccinated' contro 'M.tb-uninfected, D-7, 7 days, BCG vaccinated', cioe' lo stato M.tb costante sui due bracci. La nuova ('CMV infected, BCG vaccinated' vs 'Control, BCG vaccinated') e' piu' compatta ma non piu' corretta."
cgroup_L5_444e7fc2,GSE210989,C,"Il controllo passa da 'Vehicle-only MRC5 cells for 48 hours' a 'MRC5 cells mock-treated for 48 hours': stesso braccio non infettato, l'etichetta nuova e' piu' appropriata per un'infezione ma la vecchia non descrive un braccio diverso."
cgroup_L5_b32ab7f6,GSE103930,C,"'IL17A stimulation' vs 'Untreated' ora, 'PBMC CD4 + IL17A' vs 'PBMC CD4 (untreated)' prima: stesso contrasto, il riferimento e' solo piu' informativo sul tipo cellulare."
cgroup_L5_b32ab7f6,GSE119047,C,"Correggo il lettore (diceva B). Il confronto perso dal run nuovo, 'IL17A TGFlo' vs 'PBS', non e' dimostrabilmente difettoso: 'PBS' e' nudo, non dichiara lo stato di TGF, e serve identico anche il braccio 'IL17A' semplice. Il run nuovo tiene un confronto pulito, il vecchio ne teneva due di cui uno non provabile: nessuna delle due assegnazioni e' smentita dall'etichetta."
cgroup_L5_b32ab7f6,GSE171952,C,"Tre confronti ora contro due, tutti appaiati per tipo cellulare e passaggio (P33, P330, P299); il controllo passa da 'Control_vehicle' a 'Vehicle'. Il nuovo copre di piu', entrambe difendibili."
cgroup_L5_b32ab7f6,GSE190634,C,"'Colonic organoid, donor 1, IL17A 50ng/mL' vs 'no treatment' contro 'Colonic Organoid Donor 1 IL17A 50ng/mL' vs 'Control': donatore appaiato sui due bracci in tutte e due le esecuzioni."
cgroup_L5_b32ab7f6,GSE198683,C,"Ora il controllo dichiara lo stesso donatore ('Control (DonorID 1)'), prima era 'Control' generico: la nuova e' piu' esplicita, la vecchia non e' smentita."
cgroup_L5_b32ab7f6,GSE122305,A,"Nel riferimento l'etichetta era un contrasto IL-17A pulito e sull'entita' del gruppo ('IL-17A' vs 'Control (PBS-0.1%BSA)'); ora lo studio compare solo sotto HGNC:11766 e HGNC:11892. Dichiaro il limite: le etichette nuove di quello studio non sono in questo blocco, quindi il giudizio poggia sul fatto che quella del riferimento e' inequivocabile."
cgroup_L5_b32ab7f6,GSE179354,A,'IL17a' vs 'Control' era pulito e sull'entita' del gruppo; ora lo studio non e' poolato in nessuna meta-analisi.
cgroup_L5_7805eee6,GSE154311,C,"Solo riordino delle parole: 'CD16High COVID-19' vs 'Normal Density Neutrophils Healthy' diventa 'COVID-19 CD16High' vs 'Healthy NDN'. Il difetto e' identico nelle due esecuzioni, quindi nessuna delle due assegnazioni e' preferibile: e' l'etichetta sorgente a definire i bracci su assi diversi."
cgroup_L5_7805eee6,GSE164332,C,"Ora entrambe le righe dicono 'COVID-19 Frontal Cortex' vs 'Healthy Control Frontal Cortex' (identiche fra loro), prima erano 'COVID-19 Frontal Cortex' e 'COVID-19 Frontal Cortex 3' contro 'Control Frontal Cortex 2'. Stessa sede sui due bracci in tutte e due; la nuova perde la distinzione fra le due righe."
cgroup_L5_7805eee6,GSE190496,C,Due confronti ora contro tre nel riferimento (uno era il duplicato 'COVID-19 Lung Tissue' vs 'Healthy Normal Human Lung Tissue'): stessa coppia tessuto-tessuto.
cgroup_L5_7805eee6,GSE165461,A,"Nel riferimento era 'COVID-19 Untreated' vs 'Healthy Control', caso-controllo pulito e con entrambi i bracci non trattati; ora non e' poolato in nessuna meta-analisi."
cgroup_L5_c13b1103,GSE126848,C,"'NAFLD' vs 'Healthy' ora, 'NAFLD Male' vs 'Healthy' prima. Il riferimento restringeva il trattato ai maschi senza dire nulla del controllo, ma in un caso-controllo l'etichetta non basta a stabilire che i bracci differiscano davvero per sesso, ne' che la nuova nasconda qualcosa: entrambe difendibili."
cgroup_L5_c13b1103,GSE135251,C,"Quattro confronti per paziente contro 'Control' ora, uno solo ('NAFLD early stage (donor 112)' vs 'Healthy Control') nel riferimento. Entrambe le forme sono caso-controllo appaiate per materiale; cambia la granularita' e, con essa, il peso dello studio."
